contamination_pct,seed,threshold_95,threshold_99,pr_auc,roc_auc,f1,f2,benign_fpr,attack_recall
20,10,0.98314241170883,2.3289607238769534,0.6408685625126009,0.8082610699174732,0.6394557823129252,0.6420765027322405,0.0412844036697247,0.6438356164383562
20,11,1.3203382730484,4.796213550567631,0.6958657454162885,0.8005320263080725,0.6527777777777778,0.6473829201101928,0.036697247706422,0.6438356164383562
20,12,0.9262924194335932,2.4066656398773203,0.6838629288384513,0.8407900800134054,0.6438356164383562,0.6438356164383562,0.0397553516819571,0.6438356164383562
20,13,0.884171330928802,2.5654506683349654,0.6396911264933575,0.8215826735369276,0.6111111111111112,0.6060606060606061,0.0412844036697247,0.6027397260273972
20,14,1.4119163036346432,3.971989927291872,0.7047049981039164,0.823551589795149,0.5875,0.6200527704485488,0.0611620795107033,0.6438356164383562
20,15,1.246427488327026,4.764620399475098,0.7162810686404785,0.821561727619287,0.6394557823129252,0.6420765027322405,0.0412844036697247,0.6438356164383562
20,16,0.8777382850646958,2.936300106048584,0.6486648277696401,0.770307067152612,0.6344827586206897,0.6318681318681318,0.0397553516819571,0.6301369863013698
20,17,1.3547621965408323,5.044804096221925,0.7061555447103285,0.8259184784885425,0.6438356164383562,0.6438356164383562,0.0397553516819571,0.6438356164383562
20,18,0.510470914840698,1.3559440231323274,0.6876024648603611,0.8515772275983411,0.6527777777777778,0.6473829201101928,0.036697247706422,0.6438356164383562
20,19,0.7419992685317993,1.6469878101348896,0.6734926133753474,0.8364542750617904,0.6258503401360545,0.6284153005464481,0.0428134556574923,0.6301369863013698
22,0,1.378131008148193,4.7859596443176295,0.7123670952547535,0.8353650873444766,0.6438356164383562,0.6438356164383562,0.0397553516819571,0.6438356164383562
22,1,0.9973461151123042,3.771859512329105,0.7115209386985217,0.823425914289305,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
22,2,1.221462941169737,5.130490417480473,0.7114777162273946,0.8425076452599388,0.6482758620689655,0.6456043956043956,0.0382262996941896,0.6438356164383562
22,3,1.1843002796173094,4.109849166870119,0.7125530202756748,0.8379204892966361,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
22,4,1.298071026802063,4.108439331054687,0.7093120934440446,0.8321603619454568,0.6266666666666667,0.6368563685636857,0.0458715596330275,0.6438356164383562
22,5,0.9199307203292848,3.113832378387452,0.6339008376291346,0.8354279250973986,0.6308724832214765,0.6385869565217391,0.0443425076452599,0.6438356164383562
22,6,1.130001640319824,4.586081371307373,0.71564544088559,0.8288718528758745,0.6266666666666667,0.6368563685636857,0.0458715596330275,0.6438356164383562
22,7,1.0885819435119628,3.5077482318878177,0.7067914984778231,0.8373758954379791,0.6266666666666667,0.6368563685636857,0.0458715596330275,0.6438356164383562
22,8,0.8093147397041319,3.52812445640564,0.7137518225320325,0.8491056093167442,0.6266666666666667,0.6368563685636857,0.0458715596330275,0.6438356164383562
22,9,1.0364707708358751,3.0624057292938236,0.5398562076388841,0.8076955301411755,0.5185185185185185,0.4943502824858757,0.0412844036697247,0.4794520547945205
22,10,0.9301996350288392,2.144818382263185,0.6803174912602681,0.8288718528758745,0.6351351351351351,0.6403269754768393,0.0428134556574923,0.6438356164383562
22,11,1.283393716812133,4.80130170822144,0.7022839571215556,0.8138955217628084,0.6482758620689655,0.6456043956043956,0.0382262996941896,0.6438356164383562
22,12,1.770290589332579,3.755413970947268,0.7103449214154757,0.826546856017762,0.6225165562913907,0.6351351351351351,0.0474006116207951,0.6438356164383562
22,13,1.017944288253784,2.7153872489929203,0.4505237651436706,0.7186125424154832,0.35,0.3097345132743362,0.0397553516819571,0.2876712328767123
22,14,1.2124301910400366,4.629060058593755,0.717571509159705,0.847848854258305,0.6438356164383562,0.6438356164383562,0.0397553516819571,0.6438356164383562
22,15,1.2652508497238155,4.669474487304689,0.7118428074760464,0.8109002555401952,0.6438356164383562,0.6438356164383562,0.0397553516819571,0.6438356164383562
22,16,0.9077642202377316,2.2946422290802024,0.546376105018847,0.8045745884127184,0.5116279069767442,0.4741379310344827,0.0351681957186544,0.4520547945205479
22,17,1.3568887948989867,4.901121044158937,0.705378834683484,0.8218968623015375,0.6527777777777778,0.6473829201101928,0.036697247706422,0.6438356164383562
22,18,0.9449168920516968,3.055668859481816,0.4823571676357245,0.7498010137824138,0.4461538461538462,0.4154727793696275,0.0428134556574923,0.3972602739726027
22,19,1.6885525226593017,3.782925434112553,0.7223136924238637,0.8249549662770727,0.6225165562913907,0.6351351351351351,0.0474006116207951,0.6438356164383562
