flow_id,window_id,ts,is_attack,duration_scaled,orig_bytes_scaled,resp_bytes_scaled,orig_pkts_scaled,resp_pkts_scaled,bytes_per_sec_scaled,pkts_per_sec_scaled,byte_ratio_scaled,proto_tcp,proto_udp,service_dns,service_http,service_none,service_ssh,conn_state_REJ,conn_state_RSTO,conn_state_S1,conn_state_SF
window_resampled_20pct::CRMMX9fypq7qD2Xkd,window_resampled_20pct,1783692071.780829,0,0.15942116069976886,0.08288811843133798,-0.2504640033525042,-0.036948548827220776,-0.174904874279393,-0.24921631873878675,-0.2369447425557556,0.07995534323248084,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::Cxjimm4QlAg88hviUl,window_resampled_20pct,1783692071.794622,0,0.15927400291789856,-0.09758097767156731,-0.25554130656544866,-0.054515563972766135,-0.2003647964998135,-0.24944833232622934,-0.2369533932407387,-0.18836380041948894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CDruwU1bllD8vUhT96,window_resampled_20pct,1783692071.799768,0,0.15921881207769045,-0.36984938277479434,-0.7379063557416712,-0.38828885173812794,-0.6586433964673826,-0.24979859986280267,-0.23711886046044295,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CRt4y62wQ7QHrdMJta,window_resampled_20pct,1783692073.76643,0,-0.19563898967932994,-0.36984938277479434,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.2370638672644774,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C0p7Kg2aBC7r2Src04,window_resampled_20pct,1783692076.126456,0,-0.38788834986267345,-0.36984938277479434,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.2266809318557226,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CzYn1oggdKasfiky4,window_resampled_20pct,1783692078.010555,0,-0.38842932684882187,0.0960321104018386,-0.3334216144259275,-0.1599176548460383,-0.276744563161075,0.006531880020456908,-0.17011770009991062,0.2441598059696061,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CWrrOS8qqbIbr1T65,window_resampled_20pct,1783692078.034149,0,-0.3886811657485027,-0.2761723606358297,-0.5815509095187786,-0.3004537760104012,-0.5058838631448596,-0.18567676447684062,-0.19082411103677377,-0.1628625156734081,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CaOBKy2AxTLIUzt6u8,window_resampled_20pct,1783692078.707029,0,-0.3257698635848053,0.003815531815151727,-0.3410694351650907,-0.14235063970049294,-0.3022044853814955,-0.24567142044611337,-0.23574174445229323,0.08937907036955352,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CRDnH11sKDLVKY2qKb,window_resampled_20pct,1783692087.909247,0,1.591436637235276,0.6704036960333972,2.2539636053119763,1.0522063901965915,1.9128087477950881,-0.2494277600020136,-0.23695245129780904,-0.34797368623936475,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C8FlNo4DRmcvmWhDw1,window_resampled_20pct,1783692094.334341,0,-0.38841643119408853,-0.27846734336083767,-0.6106338722740966,-0.3355878063014919,-0.53134378536528,-0.20001980456036797,-0.2076611379918381,-0.07534582015324605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CeI68r2yzjgfX0f5u6,window_resampled_20pct,1783692105.688952,0,-0.07233019468327954,0.08267948363815543,-0.04140232586887848,-0.019381533681675417,-0.04760526317729048,-0.2487916041502188,-0.23677073855945915,-0.12556314170594854,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CkIYpm2F3hyyJp69W3,window_resampled_20pct,1783692105.689271,0,-0.07233351467386073,-0.09883278643066261,1.509044621370981,0.5427629509757761,1.2508507700641551,-0.24919551036807153,-0.2362886722671656,-0.5152040740307934,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::Cf5uv52Gi9C5SEn656,window_resampled_20pct,1783692106.894476,0,-0.3884040265990553,-0.27450328229036924,-0.6106338722740966,-0.3355878063014919,-0.53134378536528,-0.19835266281345343,-0.20794071844813766,-0.05241202180066818,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::COK5jx1QceYnhpgeP4,window_resampled_20pct,1783692106.894698,0,-0.38840617231644053,-0.27450328229036924,-0.5955506702607468,-0.3355878063014919,-0.53134378536528,-0.1982681894867077,-0.2078927369428964,-0.11084964098316628,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CNPIs24owsRz2bub53,window_resampled_20pct,1783692107.877455,0,0.19281861128880873,-0.27784143898129005,-0.5955506702607468,-0.3004537760104012,-0.5058838631448596,-0.2496870496176334,-0.23708033470645304,-0.12811635724742632,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CgO5j61U0bBcbTmiR7,window_resampled_20pct,1783692107.877935,0,0.19281364731575326,0.09165077974500505,0.9234127482695572,0.3495257843747771,0.7671122478761656,-0.24923907323020486,-0.23677665284833127,-0.39945364979258924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CBMVqU12DjDIud7zH2,window_resampled_20pct,1783692114.477511,0,0.9062884302614636,0.005901879746977222,-0.3375854279394719,-0.12478362455494757,-0.2512846409406545,-0.24959383301184906,-0.23708862697754027,0.08718256378580255,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CYfw6G2pK7ZXiNagnb,window_resampled_20pct,1783692114.480904,0,0.2544801878661453,-0.36984938277479434,-0.7379063557416712,-0.38828885173812794,-0.6331834742469621,-0.24979859986280267,-0.23712530043686286,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C85ApZ3KaqwEp1rF79,window_resampled_20pct,1783692126.66262,0,-0.35767743904370836,-0.17853127742639652,-0.45319498477982256,-0.2477527305737651,-0.4040441742631775,-0.2455807706362851,-0.235222223436119,-0.10919396927467764,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CsskAv41TcwWyLLlGh,window_resampled_20pct,1783692137.850973,0,-0.30789393474898336,0.23832103935233734,1.3112209915846256,0.47249489039359466,1.098091236741632,-0.24454888543667266,-0.23400688689906674,-0.3854582376684288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CErkoJ2i3lAwbfb2tk,window_resampled_20pct,1783692149.06059,0,-0.03260788448159881,0.4586393809531096,0.5809603307270264,0.3670927995203225,0.5379729478923811,-0.2481600665590183,-0.2365197561563012,-0.14141343992326416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CObmgc4gXHQUm4IJn4,window_resampled_20pct,1783692152.33628,0,0.6165215631983486,-0.09236510784200358,-0.47734935194767975,-0.21261870028267438,-0.37858425204275703,-0.2496038380385548,-0.23709113717711375,0.1801987322658868,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::Cub6V72TmSBDC0ZEql,window_resampled_20pct,1783692153.166182,0,0.706290233412055,-0.18938028667188908,-0.6560959177791224,-0.3004537760104012,-0.53134378536528,-0.24968230629510835,-0.237118786539786,1.0201118695769071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CtIkB22JSuE08JCOK4,window_resampled_20pct,1783692153.173062,0,1.9510154762739529,1.8149741714328635,4.465670875184984,2.4224335715491296,3.8986826809878874,-0.2491393804197932,-0.2368253829125924,-0.29481900152574136,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CCJLrJ33KRaMRrrhLh,window_resampled_20pct,1783692157.929937,0,0.3037293124550408,0.16154343546115912,0.06955480668848125,0.08602055719159674,0.07969434792481203,-0.24925738459571692,-0.23694177644443634,-0.11938351448330808,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C9Oaxy2SyQwCqqPn8d,window_resampled_20pct,1783692157.931969,0,0.3037075457000729,0.08622627512225876,-0.21902296253594428,-0.08964959426385685,-0.2003647964998135,-0.2493340793634945,-0.23701071966779508,0.043249492601308226,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CdGokl1RwXHwoEXcy4,window_resampled_20pct,1783692169.454303,0,0.6893786177247206,-0.0041125903257851525,1.3696418444532334,0.4549278752480493,1.1744710034028936,-0.24955922694176813,-0.23692758222462626,-0.47623064769542117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CKzkMl4KLqGHCsPKqk,window_resampled_20pct,1783692178.137479,0,-0.3897120388367771,-0.3631730693929528,-0.7368866463097827,-0.4585569123203094,-0.7095632409082235,4.886218600580054,4.970669693836692,4.119297628905474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CdOoty1G3sH7I54kXj,window_resampled_20pct,1783692179.073097,0,-0.38952024799825113,-0.18374714725596025,-0.4767545214457448,-0.2477527305737651,-0.42950409648359805,0.4322486654685534,0.08537006796138502,-0.07926404309749215,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C2j4AN2vAdvXKoRun5,window_resampled_20pct,1783692180.266982,0,0.7619988960739523,0.5506473247466138,2.449535376769578,1.122474450778773,2.116488125558452,-0.2492341269942763,-0.23678463827530163,-0.39135360548925197,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::Chx0d4223RttpNKqHc,window_resampled_20pct,1783692187.070844,0,-0.38952932192749234,-0.09674643849883711,-0.5306291697638502,-0.2477527305737651,-0.45496401870401854,0.8005552839927342,0.10130731980789641,0.3661960382446528,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C7DbcG1ELEDxS8jYPk,window_resampled_20pct,1783692187.09442,0,0.2666090101769288,0.359329219398216,-0.34799496172333294,-0.0720825791183115,-0.276744563161075,-0.24901393962640234,-0.236994860631751,0.7731379715399792,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::ChVBd14NJvAWsqoCQ8,window_resampled_20pct,1783692194.953166,0,0.205260900491637,0.37789771599146293,0.004697038031077603,0.1035875723371421,0.003314581263550526,-0.24891099122004737,-0.23689722561280657,0.1374986042307313,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CoEjVIVo68MBSnK5e,window_resampled_20pct,1783692194.97864,0,0.20498950460563867,-0.27784143898129005,-0.5306929016033433,-0.3004537760104012,-0.480423940924439,-0.2496893325510687,-0.23708201441968177,-0.27706202983110534,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CynoQ02dgNAo1zZKii,window_resampled_20pct,1783692196.777098,0,0.28604809946552373,-0.27784143898129005,-0.5955506702607468,-0.3004537760104012,-0.5058838631448596,-0.24970243933588526,-0.23709165799469903,-0.12811635724742632,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CMBbPp26YQnDHKX2F3,window_resampled_20pct,1783692227.559954,0,0.44713976437766645,0.16112616587479403,-0.11598982202221755,-0.019381533681675417,-0.07306518539771098,-0.24935048416379751,-0.23701386562336987,0.0247085463113182,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C2bgrF2Yum3ZASMVOk,window_resampled_20pct,1783692227.566854,0,0.44707668455662386,0.5243593408056126,0.14715894324449028,0.17385563291932354,0.13061419236565305,-0.24904387739970904,-0.23695100399205649,0.14000898298848838,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CwWDaY3hPtqvfCQ21i,window_resampled_20pct,1783692227.997919,0,-0.17004460582758463,-0.18583349518778575,-0.4034204181357686,-0.195051685137129,-0.35312432982233655,-0.24920696671280942,-0.23681416540383082,-0.19890197115526645,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CU06bH2fteCSwBRwJe,window_resampled_20pct,1783692228.00153,0,-0.17008348494558043,-0.27784143898129005,-0.5940211061129143,-0.3004537760104012,-0.53134378536528,-0.24950273092193995,-0.23694471859663807,-0.1331747863035858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CjGk4i2Ws5IQXlelc1,window_resampled_20pct,1783692228.001724,0,-0.1700854705348026,-0.27784143898129005,-0.5815509095187786,-0.3180207911559465,-0.5058838631448596,-0.24950272824707356,-0.2369664859652868,-0.1707229648245473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CgBrPv1Adn0G0e8rqa,window_resampled_20pct,1783692228.824965,0,-0.15632732281426162,-0.36984938277479434,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.23708046588265966,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CobvZ93n4YrVjLatM6,window_resampled_20pct,1783692230.19584,0,0.07249731675612507,0.1947163675771845,0.6119340047206373,0.3670927995203225,0.5634328701128016,-0.2489359399783841,-0.23666589367202925,-0.29601800905518705,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::Cp3LZV1kvZk0XYXV08,window_resampled_20pct,1783692245.010754,0,-0.38971201748635537,-0.3631730693929528,-0.7368866463097827,-0.4585569123203094,-0.7095632409082235,4.769490936933626,4.852309873295043,4.119297628905474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CPH27e2kjzRVQqrCzb,window_resampled_20pct,1783692248.963058,0,-0.16856090096933182,-0.0823506377692412,1.2228886620472903,0.4022268298114132,0.9962515478599501,-0.24888045831310615,-0.23608144679013207,-0.4960506253838626,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CqBuY94DXsJTXT6OWf,window_resampled_20pct,1783692255.940108,0,-0.24304296812026915,-0.27846734336083767,-0.5955506702607468,-0.3355878063014919,-0.53134378536528,-0.24935856786649435,-0.23690162619157296,-0.1313538665469751,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CiEdLo1Rah2vkUgSK,window_resampled_20pct,1783692269.779739,0,1.0747865458013741,0.9299453787524888,3.060107643059273,1.508948783980771,2.625686569966862,-0.24917176921393772,-0.23679349942209085,-0.35199662090130357,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CuUb8I3Cgr3JNpXdK8,window_resampled_20pct,1783692269.782231,0,1.0747593560392832,0.18365872353850937,0.37344946133773094,0.17385563291932354,0.3597534923494376,-0.24953166365304724,-0.237041614025503,-0.2372505895380149,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CzwxWU1WkCz2G2848g,window_resampled_20pct,1783692280.734793,0,-0.38971200681114443,-0.3631730693929528,-0.7368866463097827,-0.4585569123203094,-0.7095632409082235,4.713094425284227,4.795124791460313,4.119297628905474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CYpXGPdlJR392QqDi,window_resampled_20pct,1783692280.75009,0,1.2423313329847843,0.6405689206082927,1.0919834637286132,0.7535671327223203,1.0217114700803707,-0.24936134571918234,-0.23695734195236492,-0.1973866832277319,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C0JkWE4W52ktMXVR6j,window_resampled_20pct,1783692305.318123,0,0.06759753374362816,-0.18708530394688103,-0.4767545214457448,-0.26531974571931044,-0.42950409648359805,-0.24951634310603377,-0.23703695095295652,-0.08867688939674961,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CWeKTB3RlEOk3DOIsi,window_resampled_20pct,1783692305.319269,0,0.06758540670407764,-0.27846734336083767,-0.5573540544579261,-0.3180207911559465,-0.5058838631448596,-0.24965746774185196,-0.23706831321841654,-0.23133881845355705,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CFHKkD3yc1ogvqWO5g,window_resampled_20pct,1783695537.412949,0,22.904734395966923,21.4566881408108,12.87825244431803,22.044789489123296,15.635706824601739,-0.24913684505654252,-0.23689928173097485,0.5764867001576698,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CV4BRq44nrlEyvOPv5,window_resampled_20pct,1783695562.694913,0,0.7520806003536403,0.6384825726764672,0.8576202459662559,0.5427629509757761,0.7671122478761656,-0.24917489287172045,-0.23691954087893705,-0.13861953297144375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C5HmK01q8GnagusyOc,window_resampled_20pct,1783695562.696701,0,0.6290046317067078,-0.27784143898129005,-0.5940211061129143,-0.3004537760104012,-0.480423940924439,-0.24973481227340866,-0.23711547702094424,-0.1331747863035858,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C1iGPu1YizAX3Cqlgf,window_resampled_20pct,1783695571.738737,0,0.3206189585584007,0.1753133318112074,-0.3170212877297219,-0.0720825791183115,-0.2512846409406545,-0.24925656217174336,-0.23700760021491177,0.3498269785946196,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CySf5I3JZmv7VywGNg,window_resampled_20pct,1783695574.337447,0,-0.11827374022566685,-0.0030694163598724055,-0.16740017254659253,-0.036948548827220776,-0.14944495205897249,-0.24884427182723862,-0.23672205867476037,-0.13058282434113974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::Cnwn9paG6excHo9n2,window_resampled_20pct,1783695574.34176,0,-0.11831927000003584,-0.09612053411928946,-0.451729152471483,-0.21261870028267438,-0.4040441742631775,-0.24908626286912838,-0.2368981548784629,0.10033183458557852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C73RL3AoMWONcfNXl,window_resampled_20pct,1783695580.18344,0,0.1784058276119654,-0.1797830861854918,-0.6610245133665831,-0.3004537760104012,-0.5568037075857005,-0.24956231786578878,-0.2370782525126862,1.216106447321074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CHmesj4KXUtBwDkOKk,window_resampled_20pct,1783695580.432184,0,-0.18333656708934631,-0.36984938277479434,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.2370697415523558,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CVEO6NPBAmRw08MM4,window_resampled_20pct,1783695590.644538,0,0.15555451392025116,0.1703060967748262,-0.3170212877297219,-0.08964959426385685,-0.2512846409406545,-0.24909896109567287,-0.23696950433183195,0.34106594802859697,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CpoUTdOaDH2WpvXb9,window_resampled_20pct,1783695599.815096,0,-0.38952828643203774,-0.09173920346245593,-0.5306291697638502,-0.2477527305737651,-0.45496401870401854,0.81381551768801,0.099409431849577,0.38398475505184754,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CL3g5T36g3x4jw3nk4,window_resampled_20pct,1783695599.896446,0,-0.04182077294270129,0.5767266738944326,0.3757225636129822,0.26169070864705035,0.33429357012901706,-0.2478769444539478,-0.2365851964597851,0.021933818144715494,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CrAj8n3tYGP3kYC94,window_resampled_20pct,1783695601.169687,0,-0.34426354552336697,-0.27784143898129005,-0.5815509095187786,-0.3180207911559465,-0.5058838631448596,-0.24836884450898006,-0.23621563640622423,-0.1707229648245473,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CIrnlP3kRc9F5gchHb,window_resampled_20pct,1783695604.919684,0,0.26307459731016886,0.35390471477546975,2.528414150115448,1.0697734053421368,2.116488125558452,-0.24901556005852493,-0.2365178806517147,-0.44084829246702234,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CsPimQJNPiXx0iOmg,window_resampled_20pct,1783695616.682312,0,-0.37426954566964443,-0.36984938277479434,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.23592404506885464,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CR1m6M2KLNEDYkKmZ3,window_resampled_20pct,1783695616.682818,0,-0.37427461639480863,-0.36984938277479434,-0.7379063557416712,-0.4058558668836733,-0.684103318687803,-0.24979859986280267,-0.23592363832771596,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CFA2IA4pOk6ULuQGPg,window_resampled_20pct,1783695617.063504,0,0.20847035993945393,0.27712711088429154,0.04735488259841024,0.1035875723371421,0.054234425704391534,-0.2490347308816776,-0.23689864841832417,0.0027134386127291243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::C00haT24rIrhiK0sV2,window_resampled_20pct,1783695623.590328,0,-0.38793339925255327,-0.18833711270597633,-0.4682781867931723,-0.2477527305737651,-0.4040441742631775,-0.17776110606085033,-0.20223525767385125,-0.108295699392023,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CQxojI2mNuXvzOprX5,window_resampled_20pct,1783695623.59157,0,-0.3879465297619258,-0.18979755625825417,-0.586373285373751,-0.2828867608648558,-0.5058838631448596,-0.17780954509032354,-0.20738898175980694,0.2708969069202847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CPesHT1eMqwsrLoFa,window_resampled_20pct,1783695626.245237,0,-0.387657242222506,-0.09674643849883711,-0.5306291697638502,-0.2477527305737651,-0.45496401870401854,-0.15597151705049675,-0.20692724082492422,0.3661960382446528,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CnDuRp1p35Vx9DebR4,window_resampled_20pct,1783695626.249231,0,-0.3876995374079808,-0.18708530394688103,-0.4767545214457448,-0.26531974571931044,-0.42950409648359805,-0.18568926938120553,-0.20866674052893425,-0.08867688939674961,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::ClA9FY2rtxNddX6B92,window_resampled_20pct,1783695630.901194,1,-0.38971289285364685,-0.36984938277479434,-0.7379063557416712,-0.4585569123203094,-0.7095632409082235,-0.24979859986280267,74.4084310782712,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
window_resampled_20pct::CTdCbEhPCGmULDMij,window_resampled_20pct,1783695630.901375,1,-0.38971290352885773,-0.36984938277479434,-0.7379063557416712,-0.4585569123203094,-0.7095632409082235,-0.24979859986280267,89.33754977592461,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
window_resampled_20pct::CfrCIF21z49v3zE1T8,window_resampled_20pct,1783695630.901564,1,-0.3897128394775925,-0.36984938277479434,-0.7379063557416712,-0.4585569123203094,-0.7095632409082235,-0.24979859986280267,40.47861585633162,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
window_resampled_20pct::CDvezZ3yXjd0UCkMsh,window_resampled_20pct,1783695630.902253,1,-0.3897129142040686,-0.36984938277479434,-0.7379063557416712,-0.4585569123203094,-0.7095632409082235,-0.24979859986280267,111.73122782240476,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
window_resampled_20pct::C94A12lmV4Z57cDs8,window_resampled_20pct,1783695630.902733,1,-0.38971290352885773,-0.36984938277479434,-0.7379063557416712,-0.4585569123203094,-0.7095632409082235,-0.24979859986280267,89.33754977592461,-0.6040302242810942,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
window_resampled_20pct::CCTv2C3gixIoIyyjza,window_resampled_20pct,1783695631.404572,1,-0.38955102463119506,-0.3531585993201904,-0.6852426123739334,-0.38828885173812794,-0.6077235520265416,-0.17700252246183926,-0.08953449750014708,-0.37072068314587064,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CapWzJ26PDkhAw1bGl,window_resampled_20pct,1783695631.405512,1,-0.3895599277570622,-0.3531585993201904,-0.6852426123739334,-0.38828885173812794,-0.6077235520265416,-0.17276729898416898,-0.08094561162491483,-0.37072068314587064,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CfUspTVVjNyiVxzfd,window_resampled_20pct,1783695631.409348,1,-0.3895988709263233,-0.3531585993201904,-0.6852426123739334,-0.38828885173812794,-0.6077235520265416,-0.14647271812843246,-0.027621116401059777,-0.37072068314587064,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CxCr3P2Q8KDVetv5Fg,window_resampled_20pct,1783695631.41115,1,-0.38961576978513357,-0.3531585993201904,-0.6852426123739334,-0.4058558668836733,-0.6077235520265416,-0.12850645376271325,-0.04038140782998958,-0.37072068314587064,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::Ci2Z3c3JBfH9P4Wz2f,window_resampled_20pct,1783695631.415671,1,-0.38965823577398234,-0.3531585993201904,-0.6852426123739334,-0.38828885173812794,-0.6077235520265416,-0.03437844806896457,0.19970216367714608,-0.37072068314587064,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
window_resampled_20pct::CzQGFw2LZGXzpYlXOl,window_resampled_20pct,1783695632.069437,1,-0.07078570517432166,-0.32624471099964153,-0.7379063557416712,-0.35315482144703725,-0.6077235520265416,-0.24970203790541837,-0.23705747066328398,1511.0084867908329,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
window_resampled_20pct::CLeTyV3Krkw3CoxEWj,window_resampled_20pct,1783695632.087987,1,-0.07097503003913622,-0.32603607620645897,-0.7379063557416712,-0.35315482144703725,-0.6077235520265416,-0.24970151825590473,-0.23705740833111927,1518.2410825660247,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
